ref_area,indicator,source,sex,classif1,time,obs_value
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_YGE15,2008,0.31
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_Y15-24,2008,0.32
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_YGE25,2008,0.31
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_YGE15,2008,0.32
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_Y15-24,2008,0.32
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_YGE25,2008,0.32
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_YGE15,2008,0.28
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_Y15-24,2008,0.3
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_YGE25,2008,0.28
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_YGE15,2007,0.41
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_Y15-24,2007,0.43
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_YGE25,2007,0.41
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_YGE15,2007,0.42
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_Y15-24,2007,0.43
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_YGE25,2007,0.42
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_YGE15,2007,0.38
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_Y15-24,2007,0.4
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_YGE25,2007,0.37
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_YGE15,2006,0.51
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_Y15-24,2006,0.53
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_YGE25,2006,0.51
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_YGE15,2006,0.52
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_Y15-24,2006,0.54
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_YGE25,2006,0.52
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_YGE15,2006,0.46
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_Y15-24,2006,0.48
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_YGE25,2006,0.45
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_YGE15,2005,0.6
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_Y15-24,2005,0.61
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_YGE25,2005,0.6
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_YGE15,2005,0.61
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_Y15-24,2005,0.62
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_YGE25,2005,0.61
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_YGE15,2005,0.54
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_Y15-24,2005,0.57
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_YGE25,2005,0.53
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_YGE15,2004,0.72
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_Y15-24,2004,0.74
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_YGE25,2004,0.71
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_YGE15,2004,0.73
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_Y15-24,2004,0.75
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_YGE25,2004,0.72
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_YGE15,2004,0.67
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_Y15-24,2004,0.71
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_YGE25,2004,0.65
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_YGE15,2003,0.9
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_Y15-24,2003,0.96
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_YGE25,2003,0.88
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_YGE15,2003,0.9
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_Y15-24,2003,0.96
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_YGE25,2003,0.88
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_YGE15,2003,0.9
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_Y15-24,2003,0.94
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_YGE25,2003,0.88
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_YGE15,2002,1.05
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_Y15-24,2002,1.15
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_YGE25,2002,1.03
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_YGE15,2002,1.05
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_Y15-24,2002,1.15
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_YGE25,2002,1.03
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_YGE15,2002,1.08
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_Y15-24,2002,1.13
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_YGE25,2002,1.07
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_YGE15,2001,1.3
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_Y15-24,2001,1.44
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_YGE25,2001,1.27
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_YGE15,2001,1.29
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_Y15-24,2001,1.45
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_YGE25,2001,1.26
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_YGE15,2001,1.36
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_Y15-24,2001,1.42
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_YGE25,2001,1.33
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_YGE15,2000,1.68
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_Y15-24,2000,1.89
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_T,AGE_YTHADULT_YGE25,2000,1.63
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_YGE15,2000,1.66
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_Y15-24,2000,1.89
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_M,AGE_YTHADULT_YGE25,2000,1.61
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_YGE15,2000,1.81
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_Y15-24,2000,1.88
DZA,SDG_0111_SEX_AGE_RT,XA:1829,SEX_F,AGE_YTHADULT_YGE25,2000,1.78
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2022,4.01
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2021,4.15
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2020,4.45
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2019,4.12
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_Y15-24,2019,7.53
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE25,2019,3.49
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE15,2019,4.03
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_Y15-24,2019,7.14
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE25,2019,3.41
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE15,2019,4.24
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_Y15-24,2019,8.18
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE25,2019,3.59
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2018,3.84
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_Y15-24,2018,6.95
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE25,2018,3.25
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE15,2018,3.81
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_Y15-24,2018,6.6
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE25,2018,3.24
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE15,2018,3.88
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_Y15-24,2018,7.54
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE25,2018,3.27
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2017,3.74
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_Y15-24,2017,6.73
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE25,2017,3.17
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE15,2017,3.76
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_Y15-24,2017,6.39
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE25,2017,3.22
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE15,2017,3.72
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_Y15-24,2017,7.32
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE25,2017,3.1
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2016,3.93
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_Y15-24,2016,6.99
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE25,2016,3.34
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE15,2016,3.93
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_Y15-24,2016,6.63
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE25,2016,3.38
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE15,2016,3.92
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_Y15-24,2016,7.61
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE25,2016,3.29
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2015,3.55
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_Y15-24,2015,6.2
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE25,2015,3.04
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE15,2015,3.56
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_Y15-24,2015,5.91
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE25,2015,3.08
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE15,2015,3.53
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_Y15-24,2015,6.73
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE25,2015,2.97
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2014,1.99
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_Y15-24,2014,3.53
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE25,2014,1.69
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE15,2014,1.97
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_Y15-24,2014,3.4
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE25,2014,1.68
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE15,2014,2.01
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_Y15-24,2014,3.8
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE25,2014,1.71
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2013,3.24
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_Y15-24,2013,5.52
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE25,2013,2.79
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE15,2013,3.21
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_Y15-24,2013,5.34
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE25,2013,2.75
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE15,2013,3.31
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_Y15-24,2013,5.84
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE25,2013,2.85
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2012,4.31
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_Y15-24,2012,7.11
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE25,2012,3.71
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE15,2012,4.28
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_Y15-24,2012,7
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE25,2012,3.65
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE15,2012,4.36
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_Y15-24,2012,7.3
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE25,2012,3.8
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2011,4.42
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_Y15-24,2011,6.95
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE25,2011,3.88
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE15,2011,4.42
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_Y15-24,2011,6.93
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE25,2011,3.85
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE15,2011,4.42
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_Y15-24,2011,6.99
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE25,2011,3.93
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2010,5.15
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_Y15-24,2010,7.85
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE25,2010,4.52
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE15,2010,5.16
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_Y15-24,2010,7.92
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE25,2010,4.49
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE15,2010,5.12
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_Y15-24,2010,7.73
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE25,2010,4.56
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2009,6.53
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_Y15-24,2009,9.64
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE25,2009,5.76
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE15,2009,6.59
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_Y15-24,2009,9.81
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE25,2009,5.76
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE15,2009,6.43
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_Y15-24,2009,9.35
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE25,2009,5.75
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2008,6.75
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_Y15-24,2008,9.63
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE25,2008,6.01
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE15,2008,7.02
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_Y15-24,2008,9.91
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE25,2008,6.24
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE15,2008,6.34
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_Y15-24,2008,9.15
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE25,2008,5.65
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2007,7.63
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_Y15-24,2007,10.5
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE25,2007,6.86
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE15,2007,8
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_Y15-24,2007,10.87
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE25,2007,7.22
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE15,2007,7.05
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_Y15-24,2007,9.9
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE25,2007,6.31
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2006,7.41
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_Y15-24,2006,10.26
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE25,2006,6.59
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE15,2006,7.85
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_Y15-24,2006,10.83
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE25,2006,6.95
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE15,2006,6.71
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_Y15-24,2006,9.25
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE25,2006,6.04
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2005,10.35
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_Y15-24,2005,13.75
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE25,2005,9.38
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE15,2005,10.84
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_Y15-24,2005,14.5
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE25,2005,9.76
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE15,2005,9.56
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_Y15-24,2005,12.46
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE25,2005,8.79
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2004,13.16
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_Y15-24,2004,16.91
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE25,2004,12.08
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE15,2004,13.66
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_Y15-24,2004,17.8
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE25,2004,12.44
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE15,2004,12.4
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_Y15-24,2004,15.49
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE25,2004,11.52
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2003,12.67
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_Y15-24,2003,16.21
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE25,2003,11.62
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE15,2003,13.01
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_Y15-24,2003,17.16
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE25,2003,11.79
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE15,2003,12.1
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_Y15-24,2003,14.65
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_F,AGE_YTHADULT_YGE25,2003,11.34
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE15,2002,13.7
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_Y15-24,2002,17.2
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_T,AGE_YTHADULT_YGE25,2002,12.65
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE15,2002,14.12
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_Y15-24,2002,18.31
ECU,SDG_0111_SEX_AGE_RT,XA:2012,SEX_M,AGE_YTHADULT_YGE25,2002,12.86
